player_id,team_id,first_name,last_name,birth_date,height,weight,position,draft_year,season_exp
1627747,1610612765,Caris,LeVert,1994-08-25,78,205.0,G,2016,9.0
1627745,1610612739,Damian,Jones,1995-06-30,82,245.0,C,2016,7.0
1627742,1610612761,Brandon,Ingram,1997-09-02,80,190.0,F,2016,9.0
1627741,1610612744,Buddy,Hield,1992-12-17,76,220.0,G,2016,9.0
1627739,1610612746,Kris,Dunn,1994-03-18,75,205.0,G,2016,9.0
1627736,1610612765,Malik,Beasley,1996-11-26,76,187.0,G,2016,9.0
1627734,1610612758,Domantas,Sabonis,1996-05-03,82,240.0,F-C,2016,9.0
1627732,1610612746,Ben,Simmons,1996-07-20,82,240.0,G-F,2016,7.0
1626224,1610612759,Cedi,Osman,1995-04-08,79,230.0,F,2015,6.0
1626204,1610612739,Larry,Nance Jr.,1993-01-01,80,245.0,F-C,2015,10.0
1626192,1610612766,Pat,Connaughton,1993-01-06,77,209.0,G,2015,10.0
1626181,1610612748,Norman,Powell,1993-05-25,76,215.0,G,2015,10.0
1626179,1610612748,Terry,Rozier,1994-03-17,73,190.0,G,2015,10.0
1626172,1610612740,Kevon,Looney,1996-02-06,81,222.0,F,2015,10.0
1626171,1610612749,Bobby,Portis,1995-02-10,82,250.0,F,2015,10.0
1626168,1610612758,Trey,Lyles,1995-11-05,81,234.0,F,2015,10.0
1626167,1610612749,Myles,Turner,1996-03-24,83,250.0,C-F,2015,10.0
1626166,1610612752,Cameron,Payne,1994-08-08,75,183.0,G,2015,10.0
1626164,1610612756,Devin,Booker,1996-10-30,78,206.0,G,2015,10.0
1626162,1610612755,Kelly,Oubre Jr.,1995-12-09,80,203.0,F-G,2015,10.0
1626158,1610612764,Richaun,Holmes,1993-10-15,81,235.0,F,2015,10.0
1626157,1610612752,Karl-Anthony,Towns,1995-11-15,84,248.0,C-F,2015,10.0
1626156,1610612742,D'Angelo,Russell,1996-02-23,75,193.0,G,2015,10.0
1626153,1610612752,Delon,Wright,1992-04-26,77,185.0,G,2015,10.0
1626145,1610612753,Tyus,Jones,1996-05-10,73,196.0,G,2015,10.0
204456,1610612754,T.J.,McConnell,1992-03-25,73,190.0,G,2015,10.0
204001,1610612737,Kristaps,Porziņģis,1995-08-02,86,240.0,F-C,2015,9.0
203999,1610612743,Nikola,Jokić,1995-02-19,83,284.0,C,2014,10.0
203995,1610612756,Vasilije,Micic,1994-01-13,75,188.0,G,2014,1.0
203994,1610612762,Jusuf,Nurkić,1994-08-23,84,290.0,C,2014,11.0
203992,1610612746,Bogdan,Bogdanović,1992-08-18,77,225.0,G,2014,8.0
203991,1610612745,Clint,Capela,1994-05-18,82,256.0,C,2014,11.0
203967,1610612758,Dario,Šarić,1994-04-08,82,225.0,F-C,2014,8.0
203957,1610612742,Danté,Exum,1995-07-13,77,214.0,G,2014,8.0
203954,1610612755,Joel,Embiid,1994-03-16,84,280.0,C-F,2014,9.0
203952,1610612748,Andrew,Wiggins,1995-02-23,79,197.0,F,2014,11.0
203944,1610612750,Julius,Randle,1994-11-29,81,250.0,F-C,2014,11.0
203939,1610612742,Dwight,Powell,1991-07-20,82,240.0,F-C,2014,11.0
203937,1610612762,Kyle,Anderson,1993-09-20,81,230.0,F-G,2014,11.0
203935,1610612747,Marcus,Smart,1994-03-06,75,220.0,G,2014,11.0
203932,1610612743,Aaron,Gordon,1995-09-16,80,235.0,F,2014,11.0
203926,1610612758,Doug,McDermott,1992-01-03,78,225.0,F,2014,11.0
203924,1610612757,Jerami,Grant,1994-03-12,79,210.0,F,2014,11.0
203915,1610612766,Spencer,Dinwiddie,1993-04-06,77,215.0,G,2014,11.0
203914,1610612749,Gary,Harris,1994-09-14,76,210.0,G,2014,11.0
203903,1610612752,Jordan,Clarkson,1992-06-07,75,194.0,G,2014,11.0
203901,1610612740,Elfrid,Payton,1994-02-22,75,195.0,G,2014,9.0
203897,1610612758,Zach,LaVine,1995-03-10,77,200.0,G,2014,11.0
203648,1610612749,Thanasis,Antetokounmpo,1992-07-18,79,219.0,F,2014,6.0
203507,1610612749,Giannis,Antetokounmpo,1994-12-06,83,243.0,F,2013,12.0
203501,1610612743,Tim,Hardaway Jr.,1992-03-16,77,205.0,G-F,2013,12.0
203500,1610612745,Steven,Adams,1993-07-20,83,265.0,C,2013,11.0
203497,1610612750,Rudy,Gobert,1992-06-26,85,258.0,C,2013,12.0
203493,1610612745,Reggie,Bullock Jr.,1991-03-16,78,205.0,G-F,2013,10.0
203488,1610612760,Mike,Muscala,1991-07-01,82,240.0,F-C,2013,10.0
203486,1610612766,Mason,Plumlee,1990-03-05,82,254.0,F-C,2013,12.0
203484,1610612763,Kentavious,Caldwell-Pope,1993-02-18,77,204.0,G,2013,12.0
203482,1610612759,Kelly,Olynyk,1991-04-19,83,240.0,F-C,2013,12.0
203471,1610612758,Dennis,Schröder,1993-09-15,73,175.0,G,2013,12.0
203469,1610612740,Cody,Zeller,1992-10-05,83,240.0,F-C,2013,10.0
203468,1610612764,CJ,McCollum,1991-09-19,75,190.0,G,2013,12.0
203458,1610612752,Alex,Len,1993-06-16,84,250.0,C,2013,12.0
203114,1610612764,Khris,Middleton,1991-08-12,79,222.0,F,2012,13.0
203110,1610612744,Draymond,Green,1990-03-04,78,230.0,F,2012,13.0
203109,1610612758,Jae,Crowder,1990-07-06,78,235.0,F,2012,13.0
203095,1610612765,Evan,Fournier,1992-10-29,78,205.0,G-F,2012,11.0
203084,1610612759,Harrison,Barnes,1992-05-30,80,225.0,F,2012,13.0
203083,1610612755,Andre,Drummond,1993-08-10,83,279.0,C,2012,13.0
203081,1610612757,Damian,Lillard,1990-07-15,74,195.0,G,2012,13.0
203078,1610612746,Bradley,Beal,1993-06-28,76,207.0,G,2012,13.0
203076,1610612742,Anthony,Davis,1993-03-11,82,253.0,F-C,2012,13.0
202722,1610612766,Dāvis,Bertāns,1992-11-12,82,225.0,F,2011,7.0
202711,1610612752,Bojan,Bogdanovic,1989-04-18,79,226.0,F,2011,9.0
202710,1610612744,Jimmy,Butler III,1989-09-14,79,230.0,F,2011,14.0
202709,1610612753,Cory,Joseph,1991-08-20,74,200.0,G,2011,14.0
202699,1610612765,Tobias,Harris,1992-07-15,80,226.0,F,2011,14.0
202696,1610612741,Nikola,Vučević,1990-10-24,82,260.0,C,2011,14.0
202695,1610612746,Kawhi,Leonard,1991-06-29,79,225.0,F,2011,13.0
202694,1610612739,Marcus,Morris Sr.,1989-09-02,80,218.0,F,2011,12.0
202693,1610612747,Markieff,Morris,1989-09-02,81,245.0,F,2011,14.0
202692,1610612748,Alec,Burks,1991-07-20,77,214.0,G,2011,14.0
202691,1610612742,Klay,Thompson,1990-02-08,77,220.0,G,2011,12.0
202687,1610612759,Bismack,Biyombo,1992-08-28,80,255.0,C,2011,14.0
202685,1610612743,Jonas,Valančiūnas,1992-05-06,83,265.0,C,2011,13.0
202684,1610612739,Tristan,Thompson,1991-03-13,81,254.0,C-F,2011,14.0
202681,1610612742,Kyrie,Irving,1992-03-23,74,195.0,G,2011,14.0
202331,1610612755,Paul,George,1990-05-02,80,220.0,F,2010,15.0
202330,1610612760,Gordon,Hayward,1990-03-23,79,225.0,F,2010,13.0
201988,1610612746,Patty,Mills,1988-08-11,74,180.0,G,2009,16.0
201976,1610612749,Patrick,Beverley,1988-07-12,74,180.0,G,2009,11.0
201959,1610612766,Taj,Gibson,1985-06-24,81,232.0,F,2009,16.0
201950,1610612757,Jrue,Holiday,1990-06-12,76,205.0,G,2009,16.0
201949,1610612754,James,Johnson,1987-02-20,79,240.0,F,2009,16.0
201942,1610612758,DeMar,DeRozan,1989-08-07,78,220.0,G-F,2009,16.0
201939,1610612744,Stephen,Curry,1988-03-14,74,185.0,G,2009,16.0
201935,1610612746,James,Harden,1989-08-26,77,220.0,G,2009,16.0
201599,1610612743,DeAndre,Jordan,1988-07-21,83,265.0,C,2008,17.0
201587,1610612746,Nicolas,Batum,1988-12-14,80,230.0,G-F,2008,17.0
201580,1610612758,JaVale,McGee,1988-01-19,84,270.0,C-F,2008,15.0
201572,1610612746,Brook,Lopez,1988-04-01,85,282.0,C,2008,17.0
201569,1610612755,Eric,Gordon,1988-12-25,75,215.0,G,2008,17.0
201568,1610612749,Danilo,Gallinari,1988-08-08,82,236.0,F,2008,13.0
201567,1610612762,Kevin,Love,1988-09-07,80,251.0,F-C,2008,17.0
201566,1610612743,Russell,Westbrook,1988-11-12,76,200.0,G,2008,17.0
201565,1610612763,Derrick,Rose,1988-10-04,75,200.0,G,2008,14.0
201152,1610612756,Thaddeus,Young,1988-06-21,80,225.0,F,2007,16.0
201145,1610612745,Jeff,Green,1986-08-28,80,235.0,F,2007,17.0
201144,1610612750,Mike,Conley,1987-10-11,72,175.0,G,2007,18.0
201143,1610612738,Al,Horford,1986-06-03,81,240.0,C-F,2007,18.0
201142,1610612745,Kevin,Durant,1988-09-29,83,240.0,F,2007,17.0
200782,1610612752,P.J.,Tucker,1985-05-05,77,245.0,F,2006,14.0
200768,1610612755,Kyle,Lowry,1986-03-25,72,196.0,G,2006,19.0
101108,1610612746,Chris,Paul,1985-05-06,72,175.0,G,2005,20.0
2544,1610612747,LeBron,James,1984-12-30,81,250.0,F,2003,22.0
1631232,1610612740,Keion,Brooks Jr.,2000-08-07,79,210.0,Forward,2024,2.0
1630209,1610612762,Omer,Yurtseven,1998-06-19,83,275.0,Center,2020,4.0
1641989,1610612762,Elijah,Harkless,2000-02-03,75,195.0,Guard,2024,1.0
1642502,1610612760,Malevy,Leons,1999-09-23,81,210.0,Forward,2024,2.0
1642505,1610612760,Alex,Ducas,2000-12-11,79,220.0,Guard,2024,2.0
1631241,1610612761,Javon,Freeman-Liberty,1999-10-20,75,190.0,Guard,2023,2.0
1630219,1610612757,Skylar,Mays,1997-09-05,75,205.0,Guard,2020,5.0
1631245,1610612754,Quenton,Jackson,1998-09-15,76,173.0,Guard,2022,3.0
1630222,1610612758,Mason,Jones,1998-07-21,76,200.0,Guard,2020,5.0
1641998,1610612763,Trey,Jemison III,1999-11-28,82,270.0,Center,2023,2.0
1631250,1610612755,Pete,Nance,2000-02-19,81,225.0,Forward,2023,2.0
1630227,1610612750,Daishen,Nix,2002-02-13,76,238.0,Guard,2021,3.0
1629716,1610612766,Marques,Bolden,1998-04-17,82,249.0,Center,2019,4.0
1629717,1610612751,Armoni,Brooks,1998-06-05,75,195.0,Guard,2019,3.0
1630230,1610612742,Naji,Marshall,1998-01-24,78,220.0,Forward,2020,5.0
1631254,1610612763,Kenneth,Lofton Jr.,2002-08-14,78,275.0,Forward,2022,3.0
1629718,1610612752,Charlie,Brown Jr.,1997-02-02,78,199.0,Guard,2019,5.0
1631257,1610612745,Jermaine,Samuels Jr.,1998-11-13,78,230.0,Forward,2023,2.0
1630235,1610612737,Trent,Forrest,1998-06-12,76,210.0,Guard,2020,5.0
1631260,1610612749,AJ,Green,1999-09-27,76,190.0,Guard,2022,3.0
1629723,1610612763,John,Konchar,1996-03-22,77,210.0,Guard,2019,6.0
1631262,1610612764,Jules,Bernard,2000-01-21,78,210.0,Guard,2023,2.0
1642013,1610612761,Malik,Williams,1998-08-26,83,250.0,Center,2023,2.0
1629216,1610612747,Gabe,Vincent,1996-06-14,74,200.0,Guard,2019,6.0
1629726,1610612737,Garrison,Mathews,1996-10-24,77,215.0,Guard,2019,6.0
1642530,1610612763,Yuki,Kawamura,2001-05-02,68,159.0,Guard,2024,2.0
1630243,1610612753,Trevelin,Queen,1997-02-25,77,190.0,Guard,2021,5.0
1629731,1610612739,Dean,Wade,1996-11-20,81,228.0,Forward-Center,2019,6.0
1642024,1610612755,Alex,Reese,1999-05-21,81,245.0,Forward-Center,2024,2.0
1630256,1610612745,Jae'Sean,Tate,1995-10-28,76,230.0,Forward,2020,5.0
1629232,1610612740,Kaiser,Gates,1996-11-08,79,225.0,Forward,2018,1.0
1629234,1610612756,Drew,Eubanks,1997-02-01,82,245.0,Forward-Center,2018,7.0
1630259,1610612758,Jordan,Ford,1998-05-26,73,175.0,Guard,2023,2.0
1629750,1610612740,Javonte,Green,1993-07-23,77,205.0,Guard,2019,6.0
1630264,1610612764,Anthony,Gill,1992-10-17,79,230.0,Forward,2020,5.0
1631288,1610612740,Jamal,Cain,1999-03-20,79,191.0,Forward,2022,3.0
1626174,1610612747,Christian,Wood,1995-09-27,80,214.0,Forward,2015,9.0
1631298,1610612763,Jack,White,1997-08-05,78,225.0,Forward,2022,2.0
1642050,1610612744,Jackson,Rowe,1997-01-04,79,210.0,Forward,2024,2.0
1631301,1610612766,Jaylen,Sims,1998-12-11,78,210.0,Guard,2024,2.0
1631303,1610612757,Justin,Minaya,1999-03-26,77,205.0,Forward,2022,4.0
1631306,1610612748,Cole,Swider,1999-05-08,80,220.0,Forward,2022,2.0
1630283,1610612742,Kylor,Kelley,1997-08-26,84,215.0,Center,2024,2.0
1630285,1610612763,Zavier,Simpson,1997-02-11,72,190.0,Guard,2021,2.0
1631311,1610612744,Lester,Quinones,2000-11-16,76,208.0,Guard,2022,4.0
1630288,1610612755,Jeff,Dowtin Jr.,1997-05-10,75,177.0,Guard,2021,5.0
1626196,1610612748,Josh,Richardson,1993-09-15,77,200.0,Guard,2015,9.0
1630296,1610612743,Braxton,Key,1997-02-14,80,225.0,Forward,2021,5.0
1630811,1610612737,Keaton,Wallace,1999-02-26,75,185.0,Guard,2024,1.0
1631323,1610612762,Simone,Fontecchio,1995-12-09,79,209.0,Forward,2022,3.0
1627746,1610612758,Skal,Labissiere,1996-03-18,82,235.0,Forward-Center,2016,6.0
1630311,1610612744,Pat,Spencer,1996-07-04,74,205.0,Guard,2023,2.0
1630314,1610612742,Brandon,Williams,1999-11-22,73,190.0,Guard,2021,3.0
1631338,1610612761,Mouhamadou,Gueye,1998-07-06,81,210.0,Forward,2023,2.0
1626220,1610612756,Royce,O'Neale,1993-06-05,78,226.0,Forward,2017,8.0
1631342,1610612737,Daeqwon,Plowden,1998-08-29,76,216.0,Guard-Forward,2024,1.0
1630322,1610612744,Lindy,Waters III,1997-07-28,77,210.0,Forward,2021,4.0
1630181,1610612748,R.J.,Hampton,2001-02-07,76,175.0,Guard,2020,4.0
1629308,1610612758,Juan,Toscano-Anderson,1993-04-10,78,209.0,Forward,2019,5.0
1630846,1610612760,Olivier,Sarr,1999-02-20,82,240.0,Center,2021,4.0
1627780,1610612744,Gary,Payton II,1992-12-01,74,195.0,Guard,2016,9.0
1626246,1610612745,Boban,Marjanovic,1988-08-15,88,290.0,Center,2015,10.0
1631367,1610612763,Jacob,Gilyard,1998-07-14,68,160.0,Guard,2022,3.0
1630346,1610612740,Matt,Ryan,1997-04-17,78,215.0,Forward,2021,5.0
1627788,1610612755,Furkan,Korkmaz,1997-07-24,79,202.0,Guard-Forward,2016,7.0
203925,1610612765,Joe,Harris,1991-09-06,78,220.0,Guard-Forward,2014,10.0
1631386,1610612757,Taze,Moore,1998-06-29,77,195.0,Guard,2023,1.0
203933,1610612750,T.J.,Warren,1993-09-05,80,220.0,Forward,2014,10.0
202397,1610612766,Ish,Smith,1988-07-05,72,175.0,Guard,2010,14.0
1627814,1610612756,Damion,Lee,1992-10-21,78,210.0,Guard-Forward,2017,8.0
1627827,1610612747,Dorian,Finney-Smith,1993-05-04,79,220.0,Forward,2016,9.0
1629875,1610612746,Xavier,Moon,1995-01-02,72,165.0,Guard,2021,4.0
1627832,1610612745,Fred,VanVleet,1994-02-25,72,197.0,Guard,2016,9.0
1627853,1610612752,Ryan,Arcidiacono,1994-03-26,75,195.0,Guard,2017,7.0
1630929,1610612741,Henri,Drell,2000-04-25,81,220.0,Forward,2023,2.0
1628373,1610612766,Frank,Ntilikina,1998-07-28,76,200.0,Guard,2017,7.0
1627863,1610612755,Danuel,House Jr.,1993-06-07,78,220.0,Forward-Guard,2016,8.0
1628382,1610612750,Justin,Jackson,1995-03-28,80,220.0,Forward,2017,7.0
203490,1610612761,Otto,Porter Jr.,1993-06-03,80,230.0,Forward,2013,11.0
1628391,1610612755,D.J.,Wilson,1996-02-19,82,231.0,Forward,2017,6.0
203496,1610612755,Robert,Covington,1990-12-14,79,209.0,Forward,2013,12.0
1631466,1610612745,Nate,Williams,1999-02-12,77,205.0,Guard,2022,4.0
1627884,1610612746,Derrick,Jones Jr.,1997-02-15,78,210.0,Forward,2016,9.0
1627885,1610612763,Shaquille,Harrison,1993-10-06,76,195.0,Guard,2017,7.0
1628408,1610612750,PJ,Dozier,1996-10-25,78,205.0,Guard-Forward,2017,6.0
1641721,1610612747,Maxwell,Lewis,2002-07-27,79,215.0,Forward,2023,3.0
1641725,1610612743,Trey,Alexander,2003-05-02,77,185.0,Guard,2024,1.0
1641735,1610612766,Amari,Bailey,2004-02-17,75,185.0,Guard,2023,2.0
1628424,1610612761,Kobi,Simmons,1997-07-04,77,180.0,Guard,2017,4.0
1641736,1610612751,Reece,Beekman,2001-10-08,75,190.0,Guard,2024,2.0
1641741,1610612755,Ricky,Council IV,2001-08-03,78,207.0,Guard,2023,3.0
1641745,1610612760,Adam,Flagler,1999-12-01,75,180.0,Guard,2023,3.0
1628436,1610612738,Luke,Kornet,1995-07-15,85,250.0,Center-Forward,2017,8.0
1641749,1610612760,Keyontae,Johnson,2000-05-24,76,230.0,Forward,2023,2.0
204060,1610612753,Joe,Ingles,1987-10-02,80,220.0,Forward-Guard,2014,11.0
203552,1610612742,Seth,Curry,1990-08-23,73,185.0,Guard,2013,12.0
1628449,1610612761,Chris,Boucher,1993-01-11,80,200.0,Forward,2017,8.0
1627936,1610612760,Alex,Caruso,1994-02-28,77,186.0,Guard,2017,8.0
1628964,1610612746,Mo,Bamba,1998-05-12,84,231.0,Center,2018,8.0
1628966,1610612756,Keita,Bates-Diop,1996-01-23,80,229.0,Forward,2018,7.0
1642280,1610612746,Trentyn,Flowers,2005-03-08,81,185.0,Forward,2024,1.0
1628464,1610612746,Daniel,Theis,1992-04-04,80,245.0,Forward-Center,2017,7.0
1641778,1610612766,Leaky,Black,1999-06-14,78,209.0,Forward,2023,2.0
1628467,1610612742,Maxi,Kleber,1992-01-29,82,240.0,Forward,2017,8.0
1641779,1610612756,Jalen,Bridges,2001-05-14,80,225.0,Forward,2024,2.0
1628981,1610612737,Bruno,Fernando,1998-08-15,81,240.0,Forward-Center,2019,5.0
1628470,1610612741,Torrey,Craig,1990-12-19,77,221.0,Forward,2017,9.0
1628984,1610612759,Devonte',Graham,1995-02-22,73,195.0,Guard,2018,7.0
1641787,1610612751,Tosan,Evbuomwan,2001-02-16,80,217.0,Forward,2023,2.0
1641788,1610612747,Alex,Fudge,2003-05-06,80,200.0,Forward,2023,2.0
1641789,1610612742,Jazian,Gortman,2003-04-14,74,184.0,Guard,2024,2.0
1641790,1610612743,PJ,Hall,2002-02-21,80,245.0,Center,2024,1.0
1641793,1610612747,D'Moi,Hodge,1998-12-20,75,188.0,Guard,2023,2.0
1628997,1610612748,Caleb,Martin,1995-09-28,77,205.0,Forward,2019,6.0
1641798,1610612764,Jaylen,Martin,2004-01-28,78,216.0,Guard,2023,2.0
1630535,1610612742,Greg,Brown III,2001-09-01,79,206.0,Forward,2021,4.0
1630537,1610612758,Chris,Duarte,1997-06-13,77,190.0,Guard,2021,3.0
1630542,1610612755,Marcus,Bagley,2001-10-23,78,217.0,Forward,2024,2.0
1629007,1610612761,Jontay,Porter,1999-11-15,82,240.0,Center-Forward,2019,2.0
1641809,1610612738,Drew,Peterson,1999-11-09,80,205.0,Forward,2023,2.0
202066,1610612761,Garrett,Temple,1986-05-08,77,195.0,Guard-Forward,2009,15.0
1630547,1610612766,James,Bouknight,2000-09-18,76,190.0,Guard,2021,4.0
1630548,1610612762,Johnny,Juzang,2001-03-17,79,226.0,Guard,2022,3.0
1630551,1610612764,Justin,Champagnie,2001-06-29,78,206.0,Guard-Forward,2021,4.0
1630559,1610612747,Austin,Reaves,1998-05-29,77,197.0,Guard,2021,4.0
1630561,1610612759,David,Duke Jr.,1999-10-13,76,204.0,Guard,2021,5.0
1630562,1610612763,Matt,Hurt,2000-04-20,81,233.0,Forward,2023,1.0
1630563,1610612746,Joshua,Primo,2002-12-24,76,189.0,Guard,2021,4.0
1629026,1610612760,Kenrich,Williams,1994-12-02,79,210.0,Guard-Forward,2018,7.0
202083,1610612737,Wesley,Matthews,1986-10-14,77,220.0,Guard,2009,16.0
201577,1610612749,Robin,Lopez,1988-04-01,85,281.0,Center,2008,16.0
1630570,1610612751,Trendon,Watford,2000-11-09,80,237.0,Guard-Forward,2021,4.0
1642348,1610612755,Justin,Edwards,2003-12-16,79,203.0,Forward,2024,1.0
1630573,1610612738,Sam,Hauser,1997-12-08,79,217.0,Forward,2021,4.0
1642352,1610612748,Keshad,Johnson,2001-06-23,78,225.0,Forward,2024,1.0
1630577,1610612759,Julian,Champagnie,2001-06-29,79,217.0,Forward,2022,3.0
1641847,1610612741,Andrew,Funk,1999-09-21,77,200.0,Guard,2023,2.0
1630585,1610612766,Marcus,Garrett,1998-11-09,77,205.0,Guard,2021,3.0
1631098,1610612764,Johnny,Davis,2002-02-27,76,195.0,Guard,2022,4.0
1641851,1610612763,Timmy,Allen,2000-01-09,78,210.0,Forward,2023,1.0
1631100,1610612737,AJ,Griffin,2003-08-25,78,220.0,Forward,2022,3.0
1629052,1610612738,Oshae,Brissett,1998-06-20,79,210.0,Forward-Guard,2019,5.0
1630590,1610612763,Scotty,Pippen Jr.,2000-11-10,74,170.0,Guard,2022,3.0
1641854,1610612739,Craig,Porter Jr.,2000-02-26,73,180.0,Guard,2023,2.0
1629056,1610612758,Terence,Davis,1997-05-16,76,201.0,Guard,2019,6.0
1641857,1610612749,Liam,Robbins,1999-07-12,84,250.0,Center,2024,2.0
1642368,1610612745,N'Faly,Dante,2001-10-19,83,230.0,Center,2024,1.0
1630600,1610612739,Isaiah,Mobley,1999-09-24,80,238.0,Forward,2022,2.0
1631115,1610612761,Orlando,Robinson,2000-07-10,82,235.0,Center,2022,3.0
1642382,1610612760,Branden,Carlson,1999-06-14,84,220.0,Center,2024,1.0
1641871,1610612757,Duop,Reath,1996-06-26,81,245.0,Center,2023,2.0
1630608,1610612765,Malcolm,Cazalon,2001-08-27,78,185.0,Guard,2023,1.0
1642384,1610612758,Isaiah,Crawford,2001-11-01,78,220.0,Forward,2024,1.0
1630610,1610612763,DeJon,Jarreau,1998-01-23,77,185.0,Guard,2021,2.0
1631123,1610612757,Jamaree,Bouyea,1999-06-27,74,180.0,Guard,2022,3.0
1642385,1610612751,Cui,Cui,2003-05-28,77,190.0,Forward,2024,0.0
1641877,1610612766,Nathan,Mensah,1998-04-09,81,230.0,Center,2023,2.0
1641878,1610612766,Damion,Baugh,2000-08-03,76,194.0,Guard,2024,2.0
1641879,1610612744,Yuri,Collins,2001-03-07,72,190.0,Guard,2024,2.0
1642389,1610612763,Zyon,Pullin,2001-03-03,76,206.0,Guard,2024,2.0
1630618,1610612761,D.J.,Carton,2000-08-05,75,200.0,Guard,2023,3.0
1631131,1610612762,Oscar,Tshiebwe,1999-11-27,80,255.0,Forward-Center,2023,2.0
1630622,1610612740,Jalen,Crutcher,1999-07-18,73,175.0,Guard,2023,2.0
1630623,1610612751,Tyson,Etienne,1999-09-17,72,200.0,Guard,2024,1.0
1629599,1610612746,Amir,Coffey,1997-06-17,79,210.0,Guard-Forward,2019,6.0
1642399,1610612750,Jesse,Edwards,2000-03-18,84,236.0,Center,2024,2.0
1629603,1610612759,Mamadi,Diakite,1997-01-21,81,228.0,Forward,2020,5.0
1642403,1610612758,Isaac,Jones,2000-07-11,80,245.0,Forward,2024,1.0
1630631,1610612740,Jose,Alvarado,1998-04-12,72,179.0,Guard,2021,4.0
1629098,1610612745,Jack,McVeigh,1996-06-27,80,215.0,Guard-Forward,2024,2.0
1629610,1610612766,DaQuan,Jeffries,1997-08-30,77,222.0,Guard-Forward,2019,7.0
1630639,1610612742,A.J.,Lawson,2000-07-15,78,179.0,Guard,2022,3.0
1630641,1610612757,Ibou,Badji,2002-10-13,84,240.0,Center,2022,2.0
1630643,1610612763,Jay,Huff,1997-08-25,85,240.0,Center,2021,4.0
1630644,1610612753,Mac,McClung,1999-01-06,74,185.0,Guard,2021,3.0
1642419,1610612761,Jamison,Battle,2001-05-10,79,220.0,Forward,2024,1.0
1629622,1610612739,Max,Strus,1996-03-28,77,215.0,Guard-Forward,2019,6.0
1630647,1610612764,Eugene,Omoruyi,1997-02-14,78,235.0,Forward,2021,4.0
1629111,1610612745,Jock,Landale,1995-10-25,83,255.0,Center,2021,4.0
1630649,1610612765,Stanley,Umude,1999-04-12,78,210.0,Guard,2022,4.0
1629623,1610612749,Lindell,Wigginton,1998-03-28,73,189.0,Guard,2019,3.0
1642422,1610612747,Armel,Traore,2003-01-23,81,245.0,Forward,2024,0.0
1631165,1610612758,Keon,Ellis,2000-01-08,76,175.0,Guard,2022,3.0
1631166,1610612751,Drew,Timme,2000-09-09,81,235.0,Forward,2024,1.0
1629117,1610612763,Wenyen,Gabriel,1997-03-26,81,205.0,Forward,2018,5.0
203200,1610612743,Justin,Holiday,1989-04-05,78,180.0,Forward-Guard,2012,12.0
1631167,1610612740,Izaiah,Brockington,1999-07-12,76,196.0,Guard,2023,2.0
1630658,1610612747,Colin,Castleton,2000-05-25,82,250.0,Center,2023,2.0
1629629,1610612747,Cam,Reddish,1999-09-01,79,217.0,Forward-Guard,2019,5.0
1642434,1610612759,Riley,Minix,2000-09-22,79,230.0,Forward,2024,1.0
1631173,1610612755,Terquavion,Smith,2002-12-31,76,160.0,Guard,2023,2.0
1641926,1610612742,Dexter,Dennis,1999-02-09,77,210.0,Guard,2023,2.0
1642439,1610612747,Quincy,Olivari,2001-05-27,75,200.0,Guard,2024,2.0
1629130,1610612748,Duncan,Robinson,1994-04-22,79,215.0,Forward,2018,7.0
1629642,1610612756,Nassir,Little,2000-02-11,78,220.0,Forward-Guard,2019,6.0
1641931,1610612741,Onuralp,Bitim,1999-03-31,78,215.0,Forward,2023,2.0
1629647,1610612762,Darius,Bazley,2000-06-12,81,216.0,Forward,2019,6.0
202704,1610612743,Reggie,Jackson,1990-04-16,74,208.0,Guard,2011,13.0
1629650,1610612757,Moses,Brown,1999-10-13,86,258.0,Center,2019,7.0
1629139,1610612756,Yuta,Watanabe,1994-10-13,81,215.0,Guard-Forward,2018,7.0
1629652,1610612760,Luguentz,Dort,1999-04-19,76,220.0,Guard,2019,6.0
1630165,1610612765,Killian,Hayes,2001-07-27,77,195.0,Guard,2020,6.0
1630678,1610612741,Terry,Taylor,1999-09-23,76,230.0,Forward,2021,3.0
1642450,1610612765,Daniss,Jenkins,2001-08-17,76,165.0,Guard,2024,1.0
1631197,1610612765,Jared,Rhoden,1999-08-27,77,210.0,Guard,2022,4.0
1642461,1610612743,Spencer,Jones,2001-06-14,79,225.0,Forward,2024,1.0
1630688,1610612757,Ish,Wainright,1994-09-12,77,250.0,Forward,2021,4.0
1630177,1610612756,Theo,Maledon,2001-06-12,76,175.0,Guard,2020,4.0
1630692,1610612756,Jordan,Goodwin,1998-10-23,75,215.0,Guard,2021,4.0
1631205,1610612765,Buddy,Boeheim,1999-11-11,77,205.0,Forward,2022,3.0
1629669,1610612763,Jaylen,Nowell,1999-07-09,76,201.0,Guard,2019,5.0
1630695,1610612762,Micah,Potter,1998-04-06,81,248.0,Center,2021,5.0
1630696,1610612748,Dru,Smith,1997-12-30,74,203.0,Guard,2022,3.0
1631209,1610612766,Isaiah,Wong,2001-01-28,75,185.0,Guard,2023,1.0
1629162,1610612750,Jordan,McLaughlin,1996-04-09,71,185.0,Guard,2019,6.0
1631210,1610612752,Jacob,Toppin,2000-05-08,81,200.0,Forward,2023,2.0
1629675,1610612750,Naz,Reid,1999-08-26,81,264.0,Center-Forward,2019,6.0
